# Trip recorded by Car Stats Viewer v0.29.0.0019 (com.ixam97.carStatsViewer_dev)
#
# Vehicle brand and model: Polestar. Polestar (ihu_abl_car)
# Start timestamp: 1726563439239
# End timestamp: 1726664212681
# Trip type: 3
# Drive time: 31389914
# Used energy: 135915.16110147838
# Used SoC: 0.0
# Used Soc (Energy): 0.0
# Driven distance: 730146.7889205553
# Note:
# Last edited: 1726604529250

Timestamp;Energy delta;Distance delta;Point Marker Type;SoC;lat;lon;alt
1726578154630;27.9447;110.7527;;0.33;61.303871;10.306510;188
1726578159829;20.8336;108.5325;;0.33;61.303871;10.306510;188
1726578165229;21.8697;111.9896;;0.33;61.303871;10.306510;188
1726578170528;19.5436;108.6425;;0.33;61.303871;10.306510;188
1726578175830;25.9538;109.5180;;0.33;61.303871;10.306510;188
1726578181129;19.1007;109.2736;;0.33;61.303871;10.306510;188
1726578186332;12.0924;104.3191;;0.33;61.303871;10.306510;188
1726578191830;34.7644;111.7634;;0.33;61.303871;10.306510;188
1726578197132;34.5187;112.2475;;0.33;61.303871;10.306510;188
1726578202329;24.3655;111.7836;;0.33;61.303871;10.306510;188
1726578207629;28.5672;114.8871;;0.33;61.303871;10.306510;188
1726578213129;23.6191;118.8966;;0.33;61.303871;10.306510;188
1726578218322;14.4664;111.2581;;0.33;61.303871;10.306510;188
1726578223632;20.0853;113.3337;;0.33;61.303871;10.306510;188
1726578228729;17.2878;110.4136;;0.33;61.303871;10.306510;188
1726578234129;11.2191;117.5207;;0.33;61.303871;10.306510;188
1726578239429;-1.0623;113.7278;;0.33;61.303871;10.306510;188
1726578244729;-4.9219;109.3354;;0.33;61.303871;10.306510;188
1726578250129;-4.1098;107.8163;;0.33;61.303871;10.306510;188
1726578255429;-0.9204;103.0323;;0.33;61.303871;10.306510;188
1726578260729;8.8592;102.8770;;0.33;61.303871;10.306510;188
1726578266128;22.6619;110.2337;;0.33;61.303871;10.306510;188
1726578271529;13.8933;115.1381;;0.33;61.303871;10.306510;188
1726578276729;2.8362;110.9436;;0.33;61.303871;10.306510;188
1726578282130;-0.4477;113.4936;;0.33;61.303871;10.306510;188
1726578287429;0.9234;109.1648;;0.33;61.303871;10.306510;188
1726578292828;6.5716;110.6086;;0.33;61.303871;10.306510;188
1726578298029;11.3897;108.3596;;0.33;61.303871;10.306510;188
1726578303228;27.5335;113.9592;;0.33;61.303871;10.306510;188
1726578308428;14.7395;117.4919;;0.33;61.277424;10.346029;189
1726578313728;15.6015;120.5205;;0.33;61.277405;10.348154;189
1726578318929;16.5289;118.5057;;0.33;61.277534;10.350275;189
1726578324228;-1.5872;118.8122;;0.33;61.277817;10.352338;188
1726578329529;4.9523;115.9488;;0.33;61.278229;10.354256;187
1726578334629;18.4466;118.6474;;0.33;61.278664;10.356111;184
1726578339029;15.1921;106.6214;;0.33;61.278942;10.358217;180
1726578343329;25.3168;106.5175;;0.33;61.278957;10.360490;179
1726578347629;30.2488;109.0673;;0.33;61.278797;10.362806;180
1726578351929;13.8649;110.1432;;0.33;61.278793;10.365202;180
1726578356229;-1.3313;107.3536;;0.33;61.278900;10.367579;180
1726578360320;16.8541;100.9963;;0.33;61.278870;10.369895;180
1726578364529;10.9975;103.1459;;0.33;61.278870;10.369895;180
1726578368828;21.2985;105.4816;;0.32;61.278778;10.372202;181
1726578373029;9.9388;103.4034;;0.32;61.278690;10.374504;181
1726578377229;6.4377;101.1981;;0.32;61.278599;10.376805;180
1726578381529;5.8533;101.4426;;0.32;61.278507;10.379049;181
1726578386829;-2.6429;120.0235;;0.32;61.278366;10.381208;181
1726578392130;3.5509;114.1427;;0.32;61.278118;10.383215;180
1726578397429;17.5698;113.8971;;0.32;61.277779;10.385107;180
1726578402630;12.0941;111.1673;;0.32;61.277332;10.386894;180
1726578408030;11.5133;113.2337;;0.32;61.276764;10.388504;180
1726578413329;19.9660;110.9066;;0.32;61.276096;10.389894;180
1726578418629;18.9262;111.6224;;0.32;61.275394;10.391224;180
1726578423830;13.0243;110.0013;;0.32;61.274754;10.392692;180
1726578429033;14.3694;110.6046;;0.32;61.274174;10.394270;180
1726578434430;14.5087;115.8982;;0.32;61.273590;10.395872;179
1726578439729;4.9151;111.8999;;0.32;61.273010;10.397487;179
1726578444929;4.7859;105.6789;;0.32;61.272434;10.399078;180
1726578450330;20.6731;108.1790;;0.32;61.271275;10.402004;180
1726578455629;35.2655;110.9553;;0.32;61.270527;10.403187;180
1726578460830;24.1590;112.0617;;0.32;61.269741;10.404380;181
1726578466229;20.9759;118.2266;;0.32;61.269051;10.405842;181
1726578471430;11.7815;114.0480;;0.32;61.268383;10.407371;181
1726578476729;11.3618;116.5515;;0.32;61.267593;10.408629;181
1726578481929;15.4040;114.5731;;0.32;61.266685;10.409479;179
1726578487229;16.7870;117.1108;;0.32;61.265732;10.410103;179
1726578492629;16.6755;119.5103;;0.32;61.264805;10.410892;179
1726578497829;19.4551;115.1494;;0.32;61.263943;10.411943;179
1726578503029;15.3821;115.7060;;0.32;61.263157;10.413243;179
1726578508429;9.4094;118.5573;;0.32;61.262424;10.414682;179
1726578513729;10.4995;114.2772;;0.32;61.261711;10.416102;179
1726578519231;10.9100;116.5650;;0.32;61.261009;10.417508;179
1726578524530;23.6996;113.2678;;0.32;61.260307;10.418861;179
1726578528830;58.4444;100.3211;;0.32;61.259583;10.420190;179
1726578533130;47.4953;110.5060;;0.32;61.258789;10.421675;179
1726578537429;29.0980;113.9702;;0.32;61.257919;10.423308;179
1726578541629;21.7551;112.4744;;0.32;61.257095;10.425138;179
1726578545929;39.6308;118.2787;;0.32;61.256355;10.427179;179
1726578550230;28.9431;120.5374;;0.32;61.256355;10.427179;179
1726578554529;22.9345;121.3467;;0.32;61.255630;10.429339;179
1726578558831;21.5484;121.5493;;0.32;61.254833;10.431404;179
1726578563033;-9.5074;114.8031;;0.32;61.253899;10.433228;179
1726578567229;-4.4419;108.6012;;0.32;61.252907;10.434702;179
1726578571529;7.2984;107.8761;;0.32;61.251911;10.435921;178
1726578575829;11.5800;105.9453;;0.32;61.250874;10.436789;178
1726578580129;13.0085;104.1433;;0.31;61.250874;10.436789;178
1726578585328;18.0649;124.2300;;0.31;61.249798;10.437285;180
1726578589529;26.3369;100.3690;;0.31;61.248714;10.437382;180
1726578593929;35.8381;107.5667;;0.31;61.247643;10.437106;181
1726578598228;30.8702;106.0888;;0.31;61.246552;10.436742;183
1726578602528;29.9812;105.8305;;0.31;61.245449;10.436384;185
1726578606728;30.6341;103.9124;;0.31;61.244335;10.436182;187
1726578611029;23.8320;106.5425;;0.31;61.243217;10.436219;188
1726578615231;18.0378;103.7720;;0.31;61.243217;10.436219;188
1726578619329;12.5097;101.0829;;0.31;61.242104;10.436488;188
1726578623629;16.9125;105.5877;;0.31;61.241001;10.436859;188
1726578627928;31.5211;107.5412;;0.31;61.239902;10.437266;188
1726578632129;28.8344;108.3210;;0.31;61.238785;10.437757;187
1726578636529;23.1848;113.9795;;0.31;61.237640;10.438289;188
1726578640629;21.7109;106.2647;;0.31;61.236507;10.438927;188
1726578644929;20.6624;111.6594;;0.31;61.236507;10.438927;188
1726578649229;15.6828;111.8849;;0.31;61.235401;10.439756;188
1726578653529;9.2931;112.0238;;0.31;61.234329;10.440778;187
1726578657929;1.9067;114.5133;;0.31;61.233295;10.441970;185
1726578662128;0.4155;108.3596;;0.31;61.232273;10.443202;183
1726578666528;15.8752;111.8049;;0.31;61.231270;10.444413;182
1726578670829;31.8779;109.5522;;0.31;61.230270;10.445583;183
1726578675031;26.1174;108.5599;;0.31;61.230270;10.445583;183
1726578679229;17.9886;109.0625;;0.31;61.229187;10.446484;184
1726578683430;14.0874;109.2507;;0.31;61.228039;10.447001;183
1726578687632;8.4310;109.1948;;0.31;61.226860;10.446991;182
1726578691728;6.8341;105.9944;;0.31;61.225716;10.446458;181
1726578695931;16.4071;107.3865;;0.31;61.224636;10.445570;181
1726578700132;25.9407;107.4016;;0.31;61.224636;10.445570;181
1726578704430;26.0378;111.2459;;0.31;61.223526;10.444898;182
1726578708530;13.1433;107.0409;;0.31;61.222359;10.444794;182
1726578712728;0.0132;108.1584;;0.31;61.221184;10.445026;181
1726578717030;3.6546;107.8998;;0.31;61.220032;10.444974;179
1726578721228;12.0652;104.8626;;0.31;61.218952;10.444268;179
1726578725530;12.0995;107.1980;;0.31;61.217899;10.443426;178
1726578729729;13.0802;104.7298;;0.31;61.217899;10.443426;178
1726578734131;13.6700;109.5893;;0.31;61.216862;10.442519;178
1726578738529;21.2843;109.4706;;0.31;61.215832;10.441567;178
1726578742731;17.7035;104.9902;;0.31;61.214794;10.440626;178
1726578746931;10.9603;105.9928;;0.31;61.213749;10.439698;180
1726578751230;-2.3884;108.7618;;0.31;61.212715;10.438683;175
1726578755330;-0.0557;102.5003;;0.31;61.212715;10.438683;175
1726578759530;7.0950;104.3181;;0.31;61.211735;10.437486;172
1726578763930;12.1136;109.5221;;0.31;61.210831;10.436099;171
1726578768128;-8.9684;101.6343;;0.30;61.209961;10.434608;169
1726578772429;3.0797;101.4825;;0.30;61.209126;10.433160;168
1726578777729;3.6915;122.2821;;0.30;61.208332;10.431700;166
1726578783029;12.9733;120.4677;;0.30;61.207623;10.430134;166
1726578788229;15.9810;118.5057;;0.30;61.206959;10.428499;167
1726578792630;13.2202;100.4805;;0.30;61.206272;10.426892;166
1726578797929;14.3429;121.1698;;0.30;61.205513;10.425444;166
1726578803129;12.4208;118.8848;;0.30;61.204670;10.424204;165
1726578808530;11.9276;123.3819;;0.30;61.203754;10.423189;165
1726578813829;16.6280;120.7705;;0.30;61.202816;10.422297;165
1726578819129;20.9892;120.7180;;0.30;61.201878;10.421398;164
1726578824330;25.2366;118.3590;;0.30;61.200958;10.420431;165
1726578829529;29.0092;118.3823;;0.30;61.200050;10.419428;165
1726578834729;31.5999;118.5838;;0.30;61.199139;10.418429;167
1726578840130;31.8196;123.2581;;0.30;61.198227;10.417425;168
1726578845429;33.4602;120.9606;;0.30;61.197315;10.416423;172
1726578850829;32.1792;123.3961;;0.30;61.195400;10.414841;174
1726578856129;31.1455;121.0802;;0.30;61.194386;10.414432;176
1726578861431;31.2652;121.0884;;0.30;61.193352;10.414296;178
1726578865835;26.1548;100.4648;;0.30;61.192322;10.414439;179
1726578871130;29.1991;121.1848;;0.30;61.191303;10.414821;180
1726578875529;22.2298;100.7465;;0.30;61.190289;10.415285;181
1726578880831;17.4984;121.8187;;0.30;61.189270;10.415732;181
1726578886030;8.8769;119.4259;;0.30;61.188251;10.416194;179
1726578891230;13.1170;118.6643;;0.30;61.187248;10.416693;178
1726578896528;17.9283;120.7778;;0.30;61.186272;10.417381;177
1726578901629;25.6325;115.8379;;0.30;61.185307;10.418135;178
1726578907032;37.0914;122.4744;;0.30;61.184326;10.418752;180
1726578912229;44.8157;117.8956;;0.30;61.183315;10.419036;183
1726578917528;48.9859;120.9028;;0.30;61.182281;10.418998;187
1726578921928;32.3051;100.9301;;0.30;61.181248;10.418792;190
1726578927125;28.0029;119.6358;;0.30;61.180214;10.418489;192
1726578932229;19.0300;117.3426;;0.29;61.179214;10.417911;192
1726578937529;17.8693;121.3781;;0.29;61.178314;10.416848;193
1726578942929;19.2274;123.4237;;0.29;61.177528;10.415455;194
1726578948228;21.6943;120.8195;;0.29;61.176720;10.414134;194
1726578953529;27.7754;120.5554;;0.29;61.175816;10.413089;196
1726578958728;30.7916;118.4200;;0.29;61.174847;10.412372;197
1726578964029;34.6469;120.7833;;0.29;61.173843;10.411865;200
1726578971259;33.2040;118.7205;;0.29;61.172829;10.411490;201
1726578976658;33.0818;123.3275;;0.29;61.171803;10.411249;203
1726578981858;33.1911;118.7998;;0.29;61.170769;10.411060;205
1726578987156;32.9479;121.0321;;0.29;61.169735;10.410881;206
1726578992562;33.6054;123.3989;;0.29;61.168709;10.410646;208
1726578997958;30.6155;123.6508;;0.29;61.166672;10.409855;211
1726579003151;21.7839;119.3130;;0.29;61.165707;10.409060;213
1726579008458;12.1067;121.9533;;0.29;61.164696;10.408575;212
1726579013756;4.4570;122.2397;;0.29;61.163670;10.408674;211
1726579018058;0.8110;101.0354;;0.29;61.162632;10.409045;206
1726579023255;-3.0002;122.4849;;0.29;61.161568;10.409178;203
1726579028550;4.9362;121.6046;;0.29;61.160519;10.408856;202
1726579033657;16.8066;116.1478;;0.29;61.159496;10.408742;203
1726579038950;-4.7294;122.4103;;0.29;61.158474;10.409142;200
1726579044354;-9.5847;125.4739;;0.29;61.157486;10.409865;195
1726579049558;-13.7076;121.0214;;0.29;61.156521;10.410744;191
1726579054858;-14.7288;122.6320;;0.29;61.155590;10.411774;187
1726579060259;-18.4180;124.1012;;0.29;61.154755;10.413063;183
1726579065555;-21.6517;117.8556;;0.29;61.153961;10.414436;177
1726579070752;-12.5304;113.6557;;0.29;61.153118;10.415556;172
1726579076057;-10.8945;113.9806;;0.29;61.152176;10.416161;168
1726579081261;-6.8243;110.5787;;0.29;61.151203;10.416195;164
1726579086551;-4.9602;110.9908;;0.29;61.150276;10.415733;162
1726579091753;-7.6543;104.6347;;0.29;61.149395;10.415017;159
1726579097159;13.7968;107.8381;;0.29;61.148529;10.414394;158
1726579102353;29.9785;109.6663;;0.29;61.147640;10.414109;157
1726579107757;23.3049;118.0205;;0.29;61.145729;10.414608;156
1726579113057;19.1459;116.8385;;0.29;61.144756;10.415080;156
1726579118258;20.3713;114.5628;;0.29;61.143791;10.415606;157
1726579123457;25.7417;116.6401;;0.29;61.142826;10.416201;157
1726579128858;23.8726;122.4183;;0.29;61.141853;10.416857;158
1726579134154;21.0505;120.4365;;0.29;61.140884;10.417567;158
1726579139355;20.4440;118.5045;;0.29;61.139935;10.418402;158
1726579144660;10.6500;119.0673;;0.29;61.139015;10.419352;158
1726579149952;7.5464;115.7051;;0.29;61.138153;10.420418;158
1726579155153;2.6170;110.1717;;0.29;61.137329;10.421535;158
1726579160357;4.2892;106.0946;;0.29;61.136551;10.422660;158
1726579165751;11.4963;109.7184;;0.29;61.135811;10.423787;158
1726579171153;3.7593;108.1495;;0.29;61.135078;10.424940;157
1726579176558;-6.9154;102.9769;;0.29;61.134365;10.426079;158
1726579183057;-24.5065;107.1636;;0.29;61.133049;10.428062;156
1726579190551;20.4100;112.2089;;0.29;61.132435;10.428623;156
1726579196857;34.3559;103.0000;;0.29;61.131790;10.429071;156
1726579204550;-20.9550;102.6918;;0.29;61.131126;10.431438;159
1726579216150;0.2736;101.6054;;0.29;61.131168;10.433164;162
1726579237260;1.3695;103.9445;;0.29;61.130436;10.434132;159
1726579261659;15.0312;102.4084;;0.29;61.130672;10.434986;160
1726579301117;10.2961;24.7654;2;0.29;61.130436;10.434644;159
1726581249222;0.0290;0.0000;1;0.76;61.130432;10.434640;160
1726581278307;88.4015;110.4495;;0.76;61.130875;10.434877;162
1726581295307;40.0412;100.3383;;0.76;61.131527;10.433002;164
1726581304606;31.4756;107.3685;;0.76;61.131287;10.432283;162
1726581313008;-1.5250;109.2817;;0.76;61.131306;10.430029;158
1726581324806;-2.8066;106.9072;;0.76;61.132118;10.428899;157
1726581331211;91.9015;110.3202;;0.76;61.131611;10.430373;155
1726581337606;-15.4504;112.8770;;0.76;61.130974;10.431461;155
1726581343906;8.7462;107.0816;;0.76;61.130352;10.432429;153
1726581350306;-0.3784;110.1224;;0.76;61.129101;10.434321;152
1726581356707;-23.6690;105.8993;;0.76;61.128464;10.435259;151
1726581365107;-11.4519;113.2322;;0.76;61.127922;10.436045;146
1726581378907;-48.8744;101.2456;;0.76;61.126728;10.437750;142
1726581396806;12.0840;103.5410;;0.76;61.125904;10.438914;148
1726581413708;27.6055;105.6545;;0.76;61.125263;10.439778;143
1726581425506;14.7739;104.2381;;0.76;61.124294;10.441030;139
1726581435006;32.3051;104.9982;;0.76;61.123924;10.441517;137
1726581443507;20.8326;113.9684;;0.76;61.122967;10.442713;137
1726581451106;35.8588;110.7056;;0.76;61.122631;10.443256;136
1726581457506;41.8845;108.5315;;0.76;61.122631;10.443256;136
1726581463906;22.7587;113.3242;;0.76;61.120438;10.445097;130
1726581470207;28.7587;114.2603;;0.76;61.119663;10.445539;130
1726581476407;17.1962;113.0807;;0.76;61.118031;10.446008;132
1726581481806;50.1435;105.0656;;0.76;61.117195;10.446034;132
1726581487107;21.5800;106.3643;;0.76;61.116295;10.445929;132
1726581492407;19.7064;106.6228;;0.76;61.115391;10.445715;133
1726581497608;16.8854;104.6323;;0.76;61.114494;10.445351;133
1726581502907;16.8524;106.7551;;0.76;61.113625;10.444792;133
1726581508207;16.9916;106.6835;;0.76;61.112770;10.444137;133
1726581513407;15.7973;104.6300;;0.76;61.111916;10.443487;133
1726581518707;16.1061;106.6333;;0.76;61.111050;10.442911;133
1726581524108;16.6739;108.5454;;0.76;61.110161;10.442520;133
1726581529307;16.3303;104.5841;;0.76;61.109253;10.442375;132
1726581534607;14.8114;106.6797;;0.76;61.108341;10.442482;132
1726581539912;12.6299;106.8709;;0.76;61.107433;10.442674;132
1726581545206;12.5342;106.6336;;0.76;61.106525;10.442760;131
1726581550709;12.8899;110.6769;;0.76;61.104759;10.441929;131
1726581555907;13.7057;104.4748;;0.76;61.103947;10.441093;130
1726581561407;16.2728;110.4420;;0.76;61.103138;10.440262;129
1726581566706;22.0206;106.0253;;0.76;61.102276;10.439701;130
1726581572006;62.2955;113.7528;;0.76;61.101360;10.439472;131
1726581577208;35.6922;117.3626;;0.76;61.100361;10.439365;132
1726581581607;21.3964;100.4309;;0.76;61.099346;10.439038;133
1726581586906;19.1745;121.2938;;0.76;61.098373;10.438320;133
1726581591308;12.8581;100.8453;;0.76;61.097473;10.437270;133
1726581596607;11.3148;121.2968;;0.76;61.096569;10.436211;131
1726581601906;20.2706;120.4709;;0.76;61.095600;10.435503;130
1726581607312;33.6000;122.5245;;0.76;61.094593;10.435195;131
1726581611707;23.6863;100.6512;;0.76;61.093582;10.434813;133
1726581616908;17.3708;119.5561;;0.76;61.092609;10.434052;133
1726581622206;11.4513;121.4178;;0.76;61.091652;10.433186;131
1726581626606;17.9760;100.1184;;0.76;61.090710;10.432322;130
1726581631907;24.1138;120.8232;;0.76;61.089764;10.431485;131
1726581637207;21.8641;121.1414;;0.76;61.088760;10.430941;131
1726581642609;19.1015;123.5257;;0.76;61.087727;10.430922;130
1726581648006;18.8370;123.3156;;0.76;61.086697;10.431129;130
1726581653206;20.4300;118.7654;;0.76;61.085663;10.431324;130
1726581658505;20.2654;121.1282;;0.76;61.084633;10.431379;130
1726581663807;19.0609;121.1793;;0.76;61.083607;10.431289;130
1726581669006;18.3972;118.8765;;0.76;61.082569;10.431051;129
1726581674206;19.9676;118.6112;;0.76;61.081543;10.430749;129
1726581679607;27.2388;122.9586;;0.76;61.080517;10.430447;129
1726581684907;24.6434;121.0880;;0.76;61.079494;10.430161;130
1726581690207;21.5688;121.2384;;0.76;61.078465;10.430034;130
1726581694609;16.0344;100.6524;;0.76;61.077438;10.430291;130
1726581699906;21.4751;121.0947;;0.76;61.076424;10.430680;131
1726581704307;16.8588;100.5904;;0.75;61.075401;10.431066;131
1726581709607;19.7626;121.1354;;0.75;61.074383;10.431407;131
1726581714906;23.5768;120.9378;;0.75;61.073349;10.431541;130
1726581720207;21.4131;121.0579;;0.75;61.072315;10.431461;130
1726581725307;23.6435;116.3135;;0.75;61.071293;10.431166;130
1726581730614;23.8293;121.1102;;0.75;61.069241;10.430632;131
1726581736006;23.9457;123.3742;;0.75;61.068207;10.430551;131
1726581741407;21.9339;123.4675;;0.75;61.067173;10.430570;131
1726581746706;21.4487;121.0026;;0.75;61.066139;10.430596;131
1726581751906;34.3658;117.5906;;0.75;61.065105;10.430622;132
1726581757206;41.5276;120.7835;;0.75;61.064087;10.430651;136
1726581762506;16.8648;121.8762;;0.75;61.063046;10.430684;136
1726581767806;9.8275;117.5326;;0.75;61.062016;10.430746;136
1726581773108;30.6189;114.0851;;0.75;61.061020;10.430879;137
1726581778308;19.8824;112.9801;;0.75;61.060047;10.431048;139
1726581783609;4.0812;112.4680;;0.75;61.059067;10.431231;139
1726581788806;16.4459;108.8814;;0.75;61.058128;10.431566;139
1726581794106;24.3889;112.8057;;0.75;61.057236;10.432220;139
1726581799508;21.9525;114.6447;;0.75;61.056335;10.432943;139
1726581804807;20.7454;113.4832;;0.75;61.055439;10.433656;139
1726581810206;12.3813;116.3632;;0.75;61.054501;10.434128;139
1726581815611;19.5159;119.7934;;0.75;61.052544;10.434599;136
1726581820910;19.9131;119.6610;;0.75;61.051540;10.434960;135
1726581826307;16.4983;121.8406;;0.75;61.050549;10.435472;135
1726581831607;16.6716;117.0766;;0.75;61.049553;10.435762;134
1726581836907;21.6835;119.4670;;0.75;61.048553;10.435521;134
1726581842305;16.0598;122.9051;;0.75;61.047581;10.434851;133
1726581847508;27.8141;117.4470;;0.75;61.046597;10.434263;134
1726581852807;22.6586;121.2581;;0.75;61.045578;10.434159;135
1726581858008;7.8627;119.7103;;0.75;61.044537;10.434131;134
1726581862408;4.2194;100.3441;;0.75;61.043503;10.434398;132
1726581867709;30.5967;118.9042;;0.75;61.042542;10.435102;132
1726581872807;37.8245;115.2082;;0.75;61.041656;10.436145;134
1726581878107;39.6180;120.7530;;0.75;61.040779;10.437249;136
1726581883507;35.2760;123.5878;;0.75;61.039890;10.438334;139
1726581888808;11.4290;121.0209;;0.75;61.038956;10.439240;140
1726581894106;9.2260;120.6892;;0.75;61.037956;10.439816;139
1726581899407;6.8069;121.0465;;0.75;61.036945;10.440192;137
1726581904708;10.7978;120.8468;;0.75;61.035923;10.440534;135
1726581910008;14.4536;120.6481;;0.75;61.034908;10.440928;134
1726581915207;18.7758;118.3278;;0.75;61.033901;10.441402;133
1726581919612;19.9776;100.1322;;0.75;61.032898;10.441894;132
1726581925008;30.2987;122.4723;;0.75;61.031696;10.442492;133
1726581930408;41.1575;122.5414;;0.75;61.030899;10.442890;134
